periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patient,new_var,fonte,multiplicacao,eriodo,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,cat1,cat2,instituicao1,instituicao2,length_stay_var,tipo_instituicao
2018-07-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Cirurgica,2028,15449,7.6,2,transparencia_sns,31330572,2018-07-01,2018,7,27,dom,1751,13423,277,2026,Muitos doentes,Muitos doentes,"Unidade Local de Saúde da Guarda, EPE","Unidade Local de Saúde da Guarda, EPE",7.31407942238267,Hospital
2018-07-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,2136,15071,7.1,2,transparencia_sns,32191656,2018-07-01,2018,7,27,dom,1840,13020,296,2051,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",6.92905405405405,Hospital
2018-07-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,6534,46914,7.2,2,transparencia_sns,306536076,2018-07-01,2018,7,27,dom,5687,40510,847,6404,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",7.56080283353011,Hospital
2018-07-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,6124,41779,6.8,2,transparencia_sns,255854596,2018-07-01,2018,7,27,dom,5222,35322,902,6457,Muitos doentes,Muitos doentes,"Hospital da Senhora da Oliveira, Guimarães, EPE","Hospital da Senhora da Oliveira, Guimarães, EPE",7.15853658536585,Hospital
2018-07-01,"Hospital de Braga, PPP",Especialidade Cirurgica,9462,57110,6,2,transparencia_sns,540374820,2018-07-01,2018,7,27,dom,7902,48846,1560,8264,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.2974358974359,Hospital
2018-07-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,4715,26110,5.5,2,transparencia_sns,123108650,2018-07-01,2018,7,27,dom,4021,22136,694,3974,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Matosinhos, EPE","Unidade Local de Saúde de Matosinhos, EPE",5.72622478386167,Hospital
2018-07-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,5590,33670,6,2,transparencia_sns,188215300,2018-07-01,2018,7,27,dom,4805,28758,785,4912,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",6.25732484076433,Hospital
2018-08-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,5489,29204,5.3,2,transparencia_sns,160300756,2018-08-01,2018,8,31,qua,4992,26423,497,2781,Muitos doentes,Muitos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",5.59557344064386,Hospital
2018-08-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,21532,154252,7.2,2,transparencia_sns,3321354064,2018-08-01,2018,8,31,qua,19051,136922,2481,17330,Muitos doentes,Muitos doentes,"Centro Hospitalar e Universitário de Coimbra, EPE","Centro Hospitalar e Universitário de Coimbra, EPE",6.9850866586054,University
2018-08-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,4134,26236,6.3,2,transparencia_sns,108459624,2018-08-01,2018,8,31,qua,3590,22801,544,3435,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",6.31433823529412,Hospital
2018-08-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,7318,53101,7.3,2,transparencia_sns,388593118,2018-08-01,2018,8,31,qua,6534,46914,784,6187,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",7.89158163265306,Hospital
2018-08-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,3704,22997,6.2,2,transparencia_sns,85180888,2018-08-01,2018,8,31,qua,3282,20502,422,2495,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",5.91232227488152,Hospital
2018-08-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,6982,35604,5.1,2,transparencia_sns,248587128,2018-08-01,2018,8,31,qua,6120,31632,862,3972,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",4.60788863109049,Hospital
2018-08-01,"Hospital de Braga, PPP",Especialidade Cirurgica,11024,65620,6,2,transparencia_sns,723394880,2018-08-01,2018,8,31,qua,9462,57110,1562,8510,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.44814340588988,Hospital
2018-09-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1439,8436,5.9,2,transparencia_sns,12139404,2018-09-01,2018,9,35,sáb,1303,7601,136,835,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",6.13970588235294,Hospital
2018-09-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,2542,20663,8.1,2,transparencia_sns,52525346,2018-09-01,2018,9,35,sáb,2276,18607,266,2056,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",7.72932330827068,Hospital
2018-09-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,319,1388,4.4,2,transparencia_sns,442772,2018-09-01,2018,9,35,sáb,288,1289,31,99,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,3.19354838709677,Hospital
2018-09-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,2833,17549,6.2,2,transparencia_sns,49716317,2018-09-01,2018,9,35,sáb,2542,15800,291,1749,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",6.01030927835052,Cancer hospital
2018-09-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,4438,27507,6.2,2,transparencia_sns,122076066,2018-09-01,2018,9,35,sáb,3934,24322,504,3185,Muitos doentes,Muitos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",6.31944444444445,Hospital
2018-09-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,4656,29209,6.3,2,transparencia_sns,135997104,2018-09-01,2018,9,35,sáb,4134,26236,522,2973,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",5.69540229885058,Hospital
2018-09-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,6983,42359,6.1,2,transparencia_sns,295792897,2018-09-01,2018,9,35,sáb,6281,37848,702,4511,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",6.42592592592593,Hospital
2018-10-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,4385,30672,7,2,transparencia_sns,134496720,2018-10-01,2018,10,40,seg,3899,27698,486,2974,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",6.11934156378601,Hospital
2018-10-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,3411,22099,6.5,2,transparencia_sns,75379689,2018-10-01,2018,10,40,seg,3033,19739,378,2360,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Baixo Alentejo, EPE","Unidade Local de Saúde do Baixo Alentejo, EPE",6.24338624338624,Hospital
2018-10-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,2838,23011,8.1,2,transparencia_sns,65305218,2018-10-01,2018,10,40,seg,2542,20663,296,2348,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",7.93243243243243,Hospital
2018-10-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,10410,81016,7.8,2,transparencia_sns,843376560,2018-10-01,2018,10,40,seg,9338,73103,1072,7913,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",7.38152985074627,Hospital
2018-10-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,5640,26318,4.7,2,transparencia_sns,148433520,2018-10-01,2018,10,40,seg,5043,23490,597,2828,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",4.73701842546064,Hospital
2018-10-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,4291,26343,6.1,2,transparencia_sns,113037813,2018-10-01,2018,10,40,seg,3875,23666,416,2677,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Lisboa, EPE","Instituto Português Oncologia de Lisboa, EPE",6.43509615384615,Cancer hospital
2018-10-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,4662,28608,6.1,2,transparencia_sns,133370496,2018-10-01,2018,10,40,seg,4196,25778,466,2830,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",6.07296137339056,Hospital
2018-10-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,3728,15763,4.2,2,transparencia_sns,58764464,2018-10-01,2018,10,40,seg,3273,14006,455,1757,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",3.86153846153846,Hospital
2018-10-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,11140,67768,6.1,2,transparencia_sns,754935520,2018-10-01,2018,10,40,seg,9879,60991,1261,6777,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.37430610626487,Hospital
2018-10-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,7780,47322,6.1,2,transparencia_sns,368165160,2018-10-01,2018,10,40,seg,6983,42359,797,4963,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",6.22710163111669,Hospital
2018-11-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,3758,24368,6.5,2,transparencia_sns,91574944,2018-11-01,2018,11,44,qui,3411,22099,347,2269,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Baixo Alentejo, EPE","Unidade Local de Saúde do Baixo Alentejo, EPE",6.53890489913545,Hospital
2018-11-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,29605,209777,7.1,2,transparencia_sns,6210448085,2018-11-01,2018,11,44,qui,26830,191627,2775,18150,Muitos doentes,Muitos doentes,"Centro Hospitalar e Universitário de Coimbra, EPE","Centro Hospitalar e Universitário de Coimbra, EPE",6.54054054054054,University
2018-11-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,396,1740,4.4,2,transparencia_sns,689040,2018-11-01,2018,11,44,qui,355,1548,41,192,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,4.68292682926829,Hospital
2018-11-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,5066,31978,6.3,2,transparencia_sns,162000548,2018-11-01,2018,11,44,qui,4551,29134,515,2844,Muitos doentes,Muitos doentes,"Centro Hospitalar Barreiro/Montijo, EPE","Centro Hospitalar Barreiro/Montijo, EPE",5.52233009708738,Hospital
2018-11-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,10204,64709,6.3,2,transparencia_sns,660290636,2018-11-01,2018,11,44,qui,9261,58649,943,6060,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",6.42629904559915,Hospital
2018-11-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,9202,43350,4.7,2,transparencia_sns,398906700,2018-11-01,2018,11,44,qui,8302,39311,900,4039,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.48777777777778,Hospital
2018-11-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,5846,44671,7.6,2,transparencia_sns,261146666,2018-11-01,2018,11,44,qui,5248,40443,598,4228,Muitos doentes,Muitos doentes,"Instituto Português Oncologia do Porto, EPE","Instituto Português Oncologia do Porto, EPE",7.07023411371238,Cancer hospital
2018-12-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,3403,27661,8.1,2,transparencia_sns,94130383,2018-12-01,2018,12,48,sáb,3144,25367,259,2294,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",8.85714285714286,Hospital
2018-12-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,8589,44231,5.1,2,transparencia_sns,379900059,2018-12-01,2018,12,48,sáb,7843,40605,746,3626,Muitos doentes,Muitos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",4.86058981233244,Hospital
2018-12-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,31796,225710,7.1,2,transparencia_sns,7176675160,2018-12-01,2018,12,48,sáb,29605,209777,2191,15933,Muitos doentes,Muitos doentes,"Centro Hospitalar e Universitário de Coimbra, EPE","Centro Hospitalar e Universitário de Coimbra, EPE",7.27202190780466,University
2018-12-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,6289,43468,6.9,2,transparencia_sns,273370252,2018-12-01,2018,12,48,sáb,5788,39819,501,3649,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",7.28343313373254,Hospital
2018-12-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,10039,47313,4.7,2,transparencia_sns,474975207,2018-12-01,2018,12,48,sáb,9202,43350,837,3963,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.73476702508961,Hospital
2018-12-01,"Hospital de Braga, PPP",Especialidade Cirurgica,16783,97908,5.8,2,transparencia_sns,1643189964,2018-12-01,2018,12,48,sáb,15363,90193,1420,7715,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.4330985915493,Hospital
2018-12-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,4944,33273,6.7,2,transparencia_sns,164501712,2018-12-01,2018,12,48,sáb,4540,30689,404,2584,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Nordeste, EPE","Unidade Local de Saúde do Nordeste, EPE",6.3960396039604,Hospital
2019-01-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,666,4125,6.2,2,transparencia_sns,2747250,2019-01-01,2019,1,1,ter,,,666,4125,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar de Leiria, EPE","Centro Hospitalar de Leiria, EPE",6.19369369369369,Hospital
2019-01-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,760,3763,5,2,transparencia_sns,2859880,2019-01-01,2019,1,1,ter,,,760,3763,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",4.95131578947368,Hospital
2019-01-01,"Hospital de Loures, PPP",Especialidade Cirurgica,724,3301,4.6,2,transparencia_sns,2389924,2019-01-01,2019,1,1,ter,,,724,3301,Poucos doentes,Pouquissímos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",4.55939226519337,Hospital
2019-01-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,407,2986,7.3,2,transparencia_sns,1215302,2019-01-01,2019,1,1,ter,,,407,2986,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",7.33660933660934,Hospital
2019-01-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,814,4064,5,2,transparencia_sns,3308096,2019-01-01,2019,1,1,ter,,,814,4064,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.99262899262899,Hospital
2019-01-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,1127,6563,5.8,2,transparencia_sns,7396501,2019-01-01,2019,1,1,ter,,,1127,6563,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.82342502218279,Hospital
2019-01-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,863,5547,6.4,2,transparencia_sns,4787061,2019-01-01,2019,1,1,ter,,,863,5547,Poucos doentes,Pouquissímos doentes,"Hospital da Senhora da Oliveira, Guimarães, EPE","Hospital da Senhora da Oliveira, Guimarães, EPE",6.42757821552723,Hospital
2019-01-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,547,4209,7.7,2,transparencia_sns,2302323,2019-01-01,2019,1,1,ter,,,547,4209,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia do Porto, EPE","Instituto Português Oncologia do Porto, EPE",7.69469835466179,Cancer hospital
2019-02-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,1076,5900,5.5,2,transparencia_sns,6348400,2019-02-01,2019,2,5,sex,554,3079,522,2821,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",5.40421455938697,Hospital
2019-02-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,1061,5405,5.1,2,transparencia_sns,5734705,2019-02-01,2019,2,5,sex,548,2803,513,2602,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",5.07212475633528,Hospital
2019-02-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,997,6718,6.7,2,transparencia_sns,6697846,2019-02-01,2019,2,5,sex,521,3538,476,3180,Poucos doentes,Pouquissímos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",6.68067226890756,Hospital
2019-02-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,806,5780,7.2,2,transparencia_sns,4658680,2019-02-01,2019,2,5,sex,407,2986,399,2794,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",7.00250626566416,Hospital
2019-02-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,748,3185,4.3,2,transparencia_sns,2382380,2019-02-01,2019,2,5,sex,394,1665,354,1520,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.29378531073446,Hospital
2019-02-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,1550,9423,6.1,2,transparencia_sns,14605650,2019-02-01,2019,2,5,sex,803,4827,747,4596,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",6.15261044176707,Hospital
2019-03-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,435,2664,6.1,2,transparencia_sns,1158840,2019-03-01,2019,3,9,sex,293,1783,142,881,Poucos doentes,Pouquissímos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",6.20422535211268,Hospital
2019-03-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,2146,18241,8.5,2,transparencia_sns,39145186,2019-03-01,2019,3,9,sex,1393,11858,753,6383,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",8.47675962815405,Hospital
2019-03-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,119,479,4,2,transparencia_sns,57001,2019-03-01,2019,3,9,sex,90,344,29,135,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,4.6551724137931,Hospital
2019-03-01,"Hospital de Loures, PPP",Especialidade Cirurgica,2207,9694,4.4,2,transparencia_sns,21394658,2019-03-01,2019,3,9,sex,1405,6309,802,3385,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",4.22069825436409,Hospital
2019-03-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,4933,28736,5.8,2,transparencia_sns,141754688,2019-03-01,2019,3,9,sex,3134,18316,1799,10420,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",5.79210672595887,University
